compare,timestampA,timestampB,hungarian
245,2008-09-28_13-50-57,2008-10-02_13-30-31,0.8175135135135136
246,2008-10-02_13-30-31,2008-10-12_11-20-08,0.8164366466010865
247,2008-10-12_11-20-08,2008-10-13_08-53-43,0.8366612832183232
248,2008-10-13_08-53-43,2008-10-15_14-50-14,0.809108562635108
249,2008-10-15_14-50-14,2008-10-20_08-43-10,0.7928151582636633
250,2008-10-20_08-43-10,2008-10-21_17-14-26,0.8080956890806413
251,2008-10-21_17-14-26,2008-10-24_10-49-49,0.7742818057455539
252,2008-10-24_10-49-49,2008-10-24_19-48-47,0.7956989247311828
253,2008-10-24_19-48-47,2008-10-24_22-43-27,0.7774688057040998
254,2008-10-24_22-43-27,2008-10-26_00-24-38,0.8332500000000002
255,2008-10-26_00-24-38,2008-10-26_11-08-14,0.8190233236151601
256,2008-10-26_11-08-14,2008-10-27_21-30-39,0.8269285714285712
257,2008-10-27_21-30-39,2008-10-29_01-19-15,0.8280714285714283
258,2008-10-29_01-19-15,2008-10-29_01-20-13,0.8395357142857144
259,2008-10-29_01-20-13,2008-11-06_00-49-59,0.7573805309734511
260,2008-11-06_00-49-59,2008-11-06_23-07-42,0.7864042414118673
261,2008-11-06_23-07-42,2008-11-06_23-41-38,-1.0
262,2008-11-06_23-41-38,2008-11-06_23-42-42,-1.0
263,2008-11-06_23-42-42,2008-11-07_01-12-16,0.8291481843470415
264,2008-11-07_01-12-16,2008-11-09_02-23-42,0.8054696702002356
265,2008-11-09_02-23-42,2008-11-10_09-33-42,0.8400323910482923
266,2008-11-10_09-33-42,2008-11-10_13-32-50,0.7898630742049471
267,2008-11-10_13-32-50,2008-11-10_18-52-35,0.7741234641893918
268,2008-11-10_18-52-35,2008-11-14_21-18-45,0.8037991250046742
269,2008-11-14_21-18-45,2008-11-22_18-41-41,0.8177093071084024
270,2008-11-22_18-41-41,2008-11-24_13-25-20,0.7966461628588166
271,2008-11-24_13-25-20,2008-11-29_09-05-50,0.7826619964973733
272,2008-11-29_09-05-50,2008-12-03_18-48-39,0.8047285464098074
273,2008-12-03_18-48-39,2008-12-04_12-05-26,0.7961179217746642
274,2008-12-04_12-05-26,2009-01-22_13-27-14,0.8035262609730693
275,2009-01-22_13-27-14,2009-01-23_02-07-14,0.7838979909555934
276,2009-01-23_02-07-14,2009-01-31_14-22-24,0.8149901530071202
277,2009-01-31_14-22-24,2009-01-31_21-45-57,0.7848254284292115
278,2009-01-31_21-45-57,2009-02-03_23-59-41,0.7999652173913044
279,2009-02-03_23-59-41,2009-02-04_23-43-44,0.7650434782608696
280,2009-02-04_23-43-44,2009-02-14_12-13-13,0.8263888888888888
281,2009-02-14_12-13-13,2009-02-14_12-19-37,0.8285340314136125
282,2009-02-14_12-19-37,2009-02-14_12-58-48,0.8380599185573011
283,2009-02-14_12-58-48,2009-02-14_13-17-48,0.8414048865619547
284,2009-02-14_13-17-48,2009-02-18_13-23-46,0.8245346131471786
285,2009-02-18_13-23-46,2009-02-24_10-03-22,0.8332242582897033
286,2009-02-24_10-03-22,2009-02-24_10-05-15,0.8159347508636962
287,2009-02-24_10-05-15,2009-03-05_09-26-17,0.8269045838230581
288,2009-03-05_09-26-17,2009-03-08_09-30-56,0.8023188405797104
289,2009-03-08_09-30-56,2009-03-08_23-46-48,0.8215794143744455
290,2009-03-08_23-46-48,2009-03-20_22-17-13,0.804669784580499
291,2009-03-20_22-17-13,2009-03-28_02-13-01,0.8212528935185185
292,2009-03-28_02-13-01,2009-03-28_12-12-58,0.846137152777778
293,2009-03-28_12-12-58,2009-03-29_00-52-41,0.8320674189814814
294,2009-03-29_00-52-41,2009-03-29_17-13-20,0.8424744897959183
295,2009-03-29_17-13-20,2009-03-31_23-41-53,0.7696641156462584
296,2009-03-31_23-41-53,2009-04-02_10-02-37,0.7867907801418441
297,2009-04-02_10-02-37,2009-04-05_09-02-11,0.8199404761904762
298,2009-04-05_09-02-11,2009-04-07_20-07-23,0.8285060975609756
299,2009-04-07_20-07-23,2009-04-13_14-23-12,0.8214616096207217
300,2009-04-13_14-23-12,2009-04-20_22-04-21,0.8003472222222222
301,2009-04-20_22-04-21,2009-04-22_21-35-52,0.7881724613588937
302,2009-04-22_21-35-52,2009-04-25_12-19-35,0.8280338131786509
303,2009-04-25_12-19-35,2009-04-25_13-16-53,0.8237541116966717
304,2009-04-25_13-16-53,2009-04-26_01-08-51,0.8180596328652777
305,2009-04-26_01-08-51,2009-04-29_12-01-51,0.7821719361319657
306,2009-04-29_12-01-51,2009-05-01_03-00-04,0.834796094603645
307,2009-05-01_03-00-04,2009-05-14_00-23-34,0.7659559520882364
308,2009-05-14_00-23-34,2009-05-17_16-44-54,0.7962423427461521
309,2009-05-17_16-44-54,2009-05-19_17-36-16,0.7854848349021364
310,2009-05-19_17-36-16,2009-05-25_04-15-37,0.756192726231386
311,2009-05-25_04-15-37,2009-06-03_12-47-26,0.8014222412807316
312,2009-06-03_12-47-26,2009-06-10_13-39-35,0.7972165549402507
313,2009-06-10_13-39-35,2009-06-16_12-05-21,0.7946347031963471
314,2009-06-16_12-05-21,2009-06-17_11-54-52,0.7750291460215681
315,2009-06-17_11-54-52,2009-06-18_08-20-02,0.8258889536578259
316,2009-06-18_08-20-02,2009-06-18_13-23-58,0.820241911979015
317,2009-06-18_13-23-58,2009-06-18_19-59-51,0.8182325789160214
318,2009-06-18_19-59-51,2009-06-19_12-10-38,0.7933442444080743
319,2009-06-19_12-10-38,2009-06-19_13-14-48,0.8042378917378922
320,2009-06-19_13-14-48,2009-06-19_13-45-01,0.8090099715099717
321,2009-06-19_13-45-01,2009-06-19_13-51-29,0.8116081621004564
322,2009-06-19_13-51-29,2009-06-26_01-55-45,0.8303367579908674
323,2009-06-26_01-55-45,2009-07-03_22-16-17,0.8143518518518523
324,2009-07-03_22-16-17,2009-07-04_16-50-43,0.8009298693923906
325,2009-07-04_16-50-43,2009-07-05_12-49-29,0.800645939806928
326,2009-07-05_12-49-29,2009-07-06_23-24-20,0.8184421327340607
327,2009-07-06_23-24-20,2009-07-11_21-36-13,0.7287193973634655
328,2009-07-11_21-36-13,2009-07-22_00-31-27,0.8583804143126179
329,2009-07-22_00-31-27,2009-07-27_02-55-02,0.7477170765853193
330,2009-07-27_02-55-02,2009-08-13_00-59-32,0.8290182852230268
331,2009-08-13_00-59-32,2009-08-21_00-05-51,0.8085838045167478
332,2009-08-21_00-05-51,2009-08-21_13-18-31,0.8112162162162161
333,2009-08-21_13-18-31,2009-08-21_14-40-29,0.7981512605042016
334,2009-08-21_14-40-29,2009-08-22_18-00-39,0.8237268061587053
335,2009-08-22_18-00-39,2009-09-04_02-21-13,0.7981195390654678
336,2009-09-04_02-21-13,2009-09-06_15-06-25,0.8224958845131062
337,2009-09-06_15-06-25,2009-09-13_14-57-24,0.8056323200421108
338,2009-09-13_14-57-24,2009-09-15_23-40-08,0.8010636950740784
339,2009-09-15_23-40-08,2009-09-19_22-29-42,0.7960241458866664
340,2009-09-19_22-29-42,2009-09-20_04-28-22,0.8304187604690118
341,2009-09-20_04-28-22,2009-09-26_14-31-04,0.791355801389246
342,2009-09-26_14-31-04,2009-10-02_01-29-25,0.8185297144327245
343,2009-10-02_01-29-25,2009-10-06_22-13-37,0.8228408420224277
344,2009-10-06_22-13-37,2009-10-09_22-11-30,0.8098088008315745
345,2009-10-09_22-11-30,2009-10-14_00-29-28,0.793962264150944
346,2009-10-14_00-29-28,2009-10-14_11-52-01,0.8304575163398692
347,2009-10-14_11-52-01,2009-10-17_21-38-19,0.8202721088435377
348,2009-10-17_21-38-19,2009-10-19_18-56-26,0.8556462585034013
349,2009-10-19_18-56-26,2009-10-25_04-35-22,0.7894214770254705
350,2009-10-25_04-35-22,2009-10-27_10-47-49,0.8304428516574937
351,2009-10-27_10-47-49,2009-10-27_17-34-36,0.8085882503519776
352,2009-10-27_17-34-36,2009-11-01_23-05-09,0.7952338359315105
353,2009-11-01_23-05-09,2009-11-02_10-49-02,0.8129763533320306
354,2009-11-02_10-49-02,2009-11-08_18-03-09,0.8201990049751245
355,2009-11-08_18-03-09,2009-11-21_18-32-19,0.8290248105875848
356,2009-11-21_18-32-19,2009-11-22_03-43-55,0.8132555501539456
357,2009-11-22_03-43-55,2009-11-23_06-20-09,0.809056867225184
358,2009-11-23_06-20-09,2009-11-27_02-35-15,0.8157394500063366
359,2009-11-27_02-35-15,2009-12-05_17-56-25,0.7984946861776013
360,2009-12-05_17-56-25,2009-12-07_01-37-34,0.800303646994218
361,2009-12-07_01-37-34,2009-12-11_02-21-10,0.7910208273161965
362,2009-12-11_02-21-10,2010-01-06_08-54-49,0.8025693035835023
363,2010-01-06_08-54-49,2010-01-06_09-19-04,0.810655737704918
364,2010-01-06_09-19-04,2010-01-13_18-31-29,0.7807540983606558
365,2010-01-13_18-31-29,2010-01-13_18-55-37,0.7960040983606554
366,2010-01-13_18-55-37,2010-01-14_01-11-54,0.803573770491803
367,2010-01-14_01-11-54,2010-01-18_02-08-30,0.8024877250409165
368,2010-01-18_02-08-30,2010-01-18_04-57-17,0.7986238685326833
369,2010-01-18_04-57-17,2010-01-20_02-45-23,0.801311475409836
370,2010-01-20_02-45-23,2010-01-20_02-47-37,0.7672340425531915
371,2010-01-20_02-47-37,2010-01-23_00-10-40,0.780179445350734
372,2010-01-23_00-10-40,2010-01-23_23-37-52,0.758414766558089
373,2010-01-23_23-37-52,2010-01-24_22-52-21,0.8247429264865556
374,2010-01-24_22-52-21,2010-01-25_13-39-24,0.8502293425513529
375,2010-01-25_13-39-24,2010-01-29_09-11-47,0.783042071197411
376,2010-01-29_09-11-47,2010-01-30_18-09-18,0.8384789644012948
