compare,timestampA,timestampB,hungarian
231,2008-08-19_11-28-52,2008-08-19_22-26-05,0.8192887447828636
232,2008-08-19_22-26-05,2008-08-22_08-25-26,0.8414779918436228
233,2008-08-22_08-25-26,2008-08-28_22-42-52,0.8245765046136894
234,2008-08-28_22-42-52,2008-08-29_08-37-07,0.7939705425821805
235,2008-08-29_08-37-07,2008-09-01_15-26-12,0.8620045006058508
236,2008-09-01_15-26-12,2008-09-04_13-22-58,0.8254763585038811
237,2008-09-04_13-22-58,2008-09-13_14-59-38,0.7385740402193787
238,2008-09-13_14-59-38,2008-09-16_19-35-42,0.7621775387732834
239,2008-09-16_19-35-42,2008-09-22_21-34-24,0.7613371641559249
240,2008-09-22_21-34-24,2008-09-25_10-48-06,0.6985383244206773
241,2008-09-25_10-48-06,2008-09-25_11-50-13,0.7757219251336898
242,2008-09-25_11-50-13,2008-09-26_15-14-56,0.8006679035250467
243,2008-09-26_15-14-56,2008-09-27_14-01-22,0.7805266510936505
244,2008-09-27_14-01-22,2008-09-28_13-50-57,0.7403638933050697
245,2008-09-28_13-50-57,2008-10-02_13-30-31,0.7489604989604993
246,2008-10-02_13-30-31,2008-10-12_11-20-08,0.8231530160486996
247,2008-10-12_11-20-08,2008-10-13_08-53-43,0.7028915329275041
248,2008-10-13_08-53-43,2008-10-15_14-50-14,0.7952540785262667
249,2008-10-15_14-50-14,2008-10-20_08-43-10,0.7409368040597276
250,2008-10-20_08-43-10,2008-10-21_17-14-26,0.8134788799240629
251,2008-10-21_17-14-26,2008-10-24_10-49-49,0.799080991967449
252,2008-10-24_10-49-49,2008-10-24_19-48-47,0.8471080188347738
253,2008-10-24_19-48-47,2008-10-24_22-43-27,0.79207297892419
254,2008-10-24_22-43-27,2008-10-26_00-24-38,0.8205013736263737
255,2008-10-26_00-24-38,2008-10-26_11-08-14,0.8034340659340659
256,2008-10-26_11-08-14,2008-10-27_21-30-39,0.8383928571428573
257,2008-10-27_21-30-39,2008-10-29_01-19-15,0.8207142857142857
258,2008-10-29_01-19-15,2008-10-29_01-20-13,0.8266428571428572
259,2008-10-29_01-20-13,2008-11-06_00-49-59,0.7580176991150442
260,2008-11-06_00-49-59,2008-11-06_23-07-42,0.8041568864995835
261,2008-11-06_23-07-42,2008-11-06_23-41-38,-1.0
262,2008-11-06_23-41-38,2008-11-06_23-42-42,-1.0
263,2008-11-06_23-42-42,2008-11-07_01-12-16,0.8349528857479388
264,2008-11-07_01-12-16,2008-11-09_02-23-42,0.8189226220523548
265,2008-11-09_02-23-42,2008-11-10_09-33-42,0.8369149780053367
266,2008-11-10_09-33-42,2008-11-10_13-32-50,0.8205977620730273
267,2008-11-10_13-32-50,2008-11-10_18-52-35,0.7584360328638496
268,2008-11-10_18-52-35,2008-11-14_21-18-45,0.797203331550393
269,2008-11-14_21-18-45,2008-11-22_18-41-41,0.820890960495148
270,2008-11-22_18-41-41,2008-11-24_13-25-20,0.7570489799037212
271,2008-11-24_13-25-20,2008-11-29_09-05-50,0.734098446175057
272,2008-11-29_09-05-50,2008-12-03_18-48-39,0.7930469128442075
273,2008-12-03_18-48-39,2008-12-04_12-05-26,0.7762965080953571
274,2008-12-04_12-05-26,2009-01-22_13-27-14,0.7426858855430286
275,2009-01-22_13-27-14,2009-01-23_02-07-14,0.7977957885168913
276,2009-01-23_02-07-14,2009-01-31_14-22-24,0.800281711023797
277,2009-01-31_14-22-24,2009-01-31_21-45-57,0.7737282229965158
278,2009-01-31_21-45-57,2009-02-03_23-59-41,0.7321391304347826
279,2009-02-03_23-59-41,2009-02-04_23-43-44,0.7424637681159424
280,2009-02-04_23-43-44,2009-02-14_12-13-13,0.797520360674811
281,2009-02-14_12-13-13,2009-02-14_12-19-37,0.7965912888492814
282,2009-02-14_12-19-37,2009-02-14_12-58-48,0.7865401396160557
283,2009-02-14_12-58-48,2009-02-14_13-17-48,0.8021378708551482
