compare,timestampA,timestampB,hungarian
173,2008-04-05_02-44-30,2008-04-06_07-17-02,0.5917258566978194
174,2008-04-06_07-17-02,2008-04-12_20-07-53,0.5971771576898116
175,2008-04-12_20-07-53,2008-04-13_08-20-00,0.5889465012599336
176,2008-04-13_08-20-00,2008-04-13_22-41-27,0.6011097111843381
177,2008-04-13_22-41-27,2008-04-21_02-21-45,0.5992839854780152
178,2008-04-21_02-21-45,2008-04-21_05-05-17,0.5991656301824213
179,2008-04-21_05-05-17,2008-04-21_20-27-29,0.6021855010660978
180,2008-04-21_20-27-29,2008-04-22_00-16-29,0.5963219616204688
181,2008-04-22_00-16-29,2008-04-23_05-46-55,0.5904850746268658
182,2008-04-23_05-46-55,2008-05-13_02-43-27,0.5942416296893906
183,2008-05-13_02-43-27,2008-05-16_16-10-31,0.5983681112894603
184,2008-05-16_16-10-31,2008-05-18_14-39-43,0.5972620771357114
185,2008-05-18_14-39-43,2008-05-18_23-05-34,0.596165447058515
186,2008-05-18_23-05-34,2008-05-19_08-25-23,0.5996545488894288
187,2008-05-19_08-25-23,2008-05-22_02-07-58,0.6007544281653181
188,2008-05-22_02-07-58,2008-05-22_21-56-26,0.599639855942377
189,2008-05-22_21-56-26,2008-05-24_20-47-18,0.5920457811805899
190,2008-05-24_20-47-18,2008-05-26_12-01-49,0.6041443465990751
191,2008-05-26_12-01-49,2008-05-27_08-41-32,0.5963388991960422
192,2008-05-27_08-41-32,2008-05-27_10-55-34,0.599729397293973
193,2008-05-27_10-55-34,2008-05-28_12-00-59,0.6019746683953325
194,2008-05-28_12-00-59,2008-06-01_22-36-39,0.6005621789279832
195,2008-06-01_22-36-39,2008-06-02_04-51-29,0.5931936919504645
196,2008-06-02_04-51-29,2008-06-02_13-28-47,0.6054012146272131
197,2008-06-02_13-28-47,2008-06-02_18-59-16,0.6008852258852261
198,2008-06-02_18-59-16,2008-06-04_11-28-24,0.595267113548649
199,2008-06-04_11-28-24,2008-06-04_22-41-14,0.5988104127507273
200,2008-06-04_22-41-14,2008-06-12_20-23-03,0.6014976725359239
201,2008-06-12_20-23-03,2008-06-13_11-16-09,0.5970198340416919
202,2008-06-13_11-16-09,2008-06-15_18-35-34,0.5973487148350536
203,2008-06-15_18-35-34,2008-06-15_19-02-31,0.5975764015381502
204,2008-06-15_19-02-31,2008-06-15_20-14-26,0.601457194899818
205,2008-06-15_20-14-26,2008-06-15_20-15-27,0.602273018804998
206,2008-06-15_20-15-27,2008-06-16_04-09-25,0.5911901280176505
207,2008-06-16_04-09-25,2008-06-23_22-31-52,0.5945355191256828
